No errors
No warnings
91 ms
data source=metars
4980 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
WBKS 031900Z 23003KT 190V280 7000 FEW010 24/24 Q1011,WBKS,2024-02-03T19:00:00Z,5.901,118.059,24,24,230,3,,4.35,29.85,,,,,,,,,,,FEW,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,13
WBKL 031900Z 00000KT 9999 FEW040 25/24 Q1011,WBKL,2024-02-03T19:00:00Z,5.301,115.25,25,24,0,0,,6+,29.85,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,29
WBGY 031900Z AUTO 00000KT //// // ////// 25/24 Q1012,WBGY,2024-02-03T19:00:00Z,1.222,111.466,25,24,0,0,,,29.88,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,13
WBGS 031900Z VRB02KT 9999 FEW007 SCT016 25/25 Q1012,WBGS,2024-02-03T19:00:00Z,2.264,111.983,25,25,VRB,2,,6+,29.88,,,,,,,,,,,FEW,700,SCT,1600,,,,,VFR,,,,,,,,,,,,METAR,26
WBGR 031900Z 00000KT 8000 -RA FEW003 SCT014 26/25 Q1011,WBGR,2024-02-03T19:00:00Z,4.322,113.987,26,25,0,0,,4.97,29.85,,,,,,,,,,-RA,FEW,300,SCT,1400,,,,,MVFR,,,,,,,,,,,,METAR,18
WBGB 031900Z 00000KT 9999 FEW016 25/24 Q1011 RETS,WBGB,2024-02-03T19:00:00Z,3.12,113.025,25,24,0,0,,6+,29.85,,,,,,,,,,,FEW,1600,,,,,,,VFR,,,,,,,,,,,,METAR,34
VVCT 031900Z 00000KT 7000 FEW013 23/23 Q1014 NOSIG,VVCT,2024-02-03T19:00:00Z,10.085,105.712,23,23,0,0,,4.35,29.94,,,,,,TRUE,,,,,FEW,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,6
VTUU 031900Z 20004KT 7000 NSC 27/22 Q1013 NOSIG,VTUU,2024-02-03T19:00:00Z,15.251,104.87,27,22,200,4,,4.35,29.91,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,119
VTUK 031900Z VRB02KT 7000 FEW030 SCT100 24/21 Q1013 NOSIG,VTUK,2024-02-03T19:00:00Z,16.462,102.786,24,21,VRB,2,,4.35,29.91,,,,,,TRUE,,,,,FEW,3000,SCT,10000,,,,,MVFR,,,,,,,,,,,,METAR,190
VTSG 031900Z 33002KT 8000 FEW030 24/23 Q1014 NOSIG,VTSG,2024-02-03T19:00:00Z,8.099,98.986,24,23,330,2,,4.97,29.94,,,,,,TRUE,,,,,FEW,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,32
VTCT 031900Z VRB02KT 8000 NSC 16/14 Q1015 NOSIG,VTCT,2024-02-03T19:00:00Z,19.961,99.881,16,14,VRB,2,,4.97,29.97,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,389
VRMM 031900Z 09011KT 9999 FEW018TCU 28/26 Q1014 NOSIG,VRMM,2024-02-03T19:00:00Z,4.192,73.529,28,26,90,11,,6+,29.94,,,,,,TRUE,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,2
VRMH 031900Z 07007KT 7000 FEW018 28/24 Q1014,VRMH,2024-02-03T19:00:00Z,6.744,73.171,28,24,70,7,,4.35,29.94,,,,,,,,,,,FEW,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,1
VRMG 031900Z 10003KT 9000 FEW018 28.5/25.8 Q1014.3 NOSIG,VRMG,2024-02-03T19:00:00Z,-0.693,73.156,,,100,3,,5.59,29.95,,,,,,TRUE,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,2
VOPB 031900Z 00000KT 4500 BR NSC 24/23 Q1014 NOSIG,VOPB,2024-02-03T19:00:00Z,11.641,92.73,24,23,0,0,,2.8,29.94,,,,,,TRUE,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,1
VOMD 031900Z 06007KT 4000 BR FEW020 25/21 Q1016 NOSIG,VOMD,2024-02-03T19:00:00Z,9.835,78.093,25,21,60,7,,2.49,30.00,,,,,,TRUE,,,,BR,FEW,2000,,,,,,,IFR,,,,,,,,,,,,METAR,135
VOGO 031900Z 03004KT 6000 NSC 26/23 Q1014 NOSIG,VOGO,2024-02-03T19:00:00Z,15.378,73.828,26,23,30,4,,3.73,29.94,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,56
VOCI 031900Z 00000KT 4000 BR FEW015 SCT080 28/25 Q1014 NOSIG,VOCI,2024-02-03T19:00:00Z,10.152,76.402,28,25,0,0,,2.49,29.94,,,,,,TRUE,,,,BR,FEW,1500,SCT,8000,,,,,IFR,,,,,,,,,,,,METAR,8
VOCB 031900Z 09005KT 4500 HZ FEW015 26/19 Q1017 NOSIG,VOCB,2024-02-03T19:00:00Z,11.03,77.043,26,19,90,5,,2.8,30.03,,,,,,TRUE,,,,HZ,FEW,1500,,,,,,,IFR,,,,,,,,,,,,METAR,394
VICG 031900Z VRB02KT 5000 BR SCT025 BKN090 14/13 Q1017 NOSIG,VICG,2024-02-03T19:00:00Z,30.677,76.789,14,13,VRB,2,,3.11,30.03,,,,,,TRUE,,,,BR,SCT,2500,BKN,9000,,,,,MVFR,,,,,,,,,,,,METAR,316
VIBY 031900Z 30004KT 6000 FEW100 SCT250 12/10 Q1016 NOSIG,VIBY,2024-02-03T19:00:00Z,28.421,79.452,12,10,300,4,,3.73,30.00,,,,,,TRUE,,,,,FEW,10000,SCT,25000,,,,,MVFR,,,,,,,,,,,,METAR,175
VERC 031900Z 00000KT 4000 HZ NSC 12/04 Q1020 NOSIG,VERC,2024-02-03T19:00:00Z,23.314,85.322,12,4,0,0,,2.49,30.12,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,646
VAID 031900Z 00000KT 4000 HZ FEW100 18/12 Q1020 NOSIG,VAID,2024-02-03T19:00:00Z,22.722,75.801,18,12,0,0,,2.49,30.12,,,,,,TRUE,,,,HZ,FEW,10000,,,,,,,IFR,,,,,,,,,,,,METAR,564
UWOR 031900Z 24010MPS 9999 DRSN NSC M08/M09 Q1005 R25/490440 NOSIG RMK QFE731/0974,UWOR,2024-02-03T19:00:00Z,51.07,58.597,-8,-9,240,19,,6+,29.68,,,,,,TRUE,,,,DRSN,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,270
UWLW 031900Z 23005MPS 9999 OVC046 M06/M09 Q0997 R20/590540 NOSIG RMK QFE743/0990,UWLW,2024-02-03T19:00:00Z,54.402,48.8,-6,-9,230,10,,6+,29.44,,,,,,TRUE,,,,,OVC,4600,,,,,,,VFR,,,,,,,,,,,,METAR,67
UTAV 031900Z 24008KT CAVOK 00/M03 Q1021 R31/CLRD70 NOSIG,UTAV,2024-02-03T19:00:00Z,39.083,63.613,0,-3,240,8,,6+,30.15,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,187
UTAT 031900Z 21006KT CAVOK M03/M04 Q1020 R26/CLRD70 NOSIG,UTAT,2024-02-03T19:00:00Z,41.761,59.827,-3,-4,210,6,,6+,30.12,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,84
UTAM 031900Z 23006KT 6000 NSC 03/02 Q1025 R88/CLRD70 NOSIG,UTAM,2024-02-03T19:00:00Z,37.619,61.897,3,2,230,6,,3.73,30.27,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,218
UTAK 031900Z 18010KT 9999 BKN013 07/05 Q1019 R16R/CLRD70 NOSIG,UTAK,2024-02-03T19:00:00Z,40.054,53.007,7,5,180,10,,6+,30.09,,,,,,TRUE,,,,,BKN,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,83
UTAA 031900Z 16006KT 9999 NSC 02/00 Q1021 R88/70D NOSIG,UTAA,2024-02-03T19:00:00Z,37.975,58.371,2,0,160,6,,6+,30.15,,,,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,207
URMN 031900Z 02001MPS 9999 OVC021CB 00/M01 Q1015 R24/////// NOSIG RMK QFE725,URMN,2024-02-03T19:00:00Z,43.514,43.646,0,-1,20,2,,6+,29.97,,,,,,TRUE,,,,,OVC,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,424
UOOO 031900Z 20008MPS 2500 -SN BLSN SCT008 M15/M16 Q1014 R19/455031 NOSIG RMK QFE744/0993,UOOO,2024-02-03T19:00:00Z,69.308,87.322,-15,-16,200,16,,1.55,29.94,,,,,,TRUE,,,,-SN BLSN,SCT,800,,,,,,,IFR,,,,,,,,,,,,METAR,177
UMGG 031900Z 26009G12MPS 9999 -SHRA OVC015CB 03/02 Q0997 NOSIG,UMGG,2024-02-03T19:00:00Z,52.525,31.015,3,2,260,17,23,6+,29.44,,,,,,TRUE,,,,-SHRA,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,135
ULPB 031900Z AUTO 11002MPS 080V140 1200 1000E SN ///015/// M05/M05 Q0980 RMK QFE732/0976,ULPB,2024-02-03T19:00:00Z,61.885,34.155,-5,-5,110,4,,0.75,28.94,,,TRUE,,,,,,,SN,,,,,,,,,LIFR,,,,,,,,,,,,METAR,41
ULOO 031900Z 26005MPS 9000 -DZ OVC009 03/02 Q0986 R19/290050 NOSIG RMK QFE736,ULOO,2024-02-03T19:00:00Z,57.79,28.397,3,2,260,10,,5.59,29.11,,,,,,TRUE,,,,-DZ,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,46
UHMM 031900Z 33004G09MPS 9999 NSC M16/M25 Q1008 RMK QFE741 R28/12001MPS,UHMM,2024-02-03T19:00:00Z,59.911,150.725,-16,-25,330,8,17,6+,29.76,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,175
UHBB 031900Z 24004MPS CAVOK M22/M28 Q1027 R36R/090065 NOSIG RMK QFE752/1003,UHBB,2024-02-03T19:00:00Z,50.425,127.412,-22,-28,240,8,,6+,30.32,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,185
UERR 031900Z VRB01MPS CAVOK M30/M34 Q1025 R25/390135 NOSIG RMK QFE737/0983,UERR,2024-02-03T19:00:00Z,62.538,114.056,-30,-34,VRB,2,,6+,30.27,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,352
UERP 031900Z 28003MPS CAVOK M21/M25 Q1017 NOSIG RMK QFE719,UERP,2024-02-03T19:00:00Z,66.4,112.03,-21,-25,280,6,,6+,30.03,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,514
UCFL 031900Z 33004MPS 9999 BKN030CB M04/M08 Q1013,UCFL,2024-02-03T19:00:00Z,42.585,76.702,-4,-8,330,8,,6+,29.91,,,,,,,,,,,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,1654
UBEE 031900Z 30011KT CAVOK 05/M01 Q1019 NOSIG,UBEE,2024-02-03T19:00:00Z,40.632,47.142,5,-1,300,11,,6+,30.09,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,14
UBBY 031900Z 32006KT 9999 SCT080 05/M02 Q1021 NOSIG,UBBY,2024-02-03T19:00:00Z,41.561,46.667,5,-2,320,6,,6+,30.15,,,,,,TRUE,,,,,SCT,8000,,,,,,,VFR,,,,,,,,,,,,METAR,383
UBBQ 031900Z 27014KT 9999 NSC 05/M02 Q1016 NOSIG,UBBQ,2024-02-03T19:00:00Z,40.809,47.729,5,-2,270,14,,6+,30.00,,,,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,339
UBBL 031900Z 15005KT 9999 SCT055 04/M01 Q1020 NOSIG,UBBL,2024-02-03T19:00:00Z,38.746,48.818,4,-1,150,5,,6+,30.12,,,,,,TRUE,,,,,SCT,5500,,,,,,,VFR,,,,,,,,,,,,METAR,-11
UASK 031900Z VRB01MPS 9999 SCT100 M15/M17 Q1021 NOSIG RMK QFE740/0987,UASK,2024-02-03T19:00:00Z,50.027,82.5,-15,-17,VRB,2,,6+,30.15,,,,,,TRUE,,,,,SCT,10000,,,,,,,VFR,,,,,,,,,,,,METAR,285
UAOO 031900Z VRB01MPS 9999 SCT046 M13/M15 Q1018 NOSIG RMK QFE752/1003,UAOO,2024-02-03T19:00:00Z,44.707,65.593,-13,-15,VRB,2,,6+,30.06,,,,,,TRUE,,,,,SCT,4600,,,,,,,VFR,,,,,,,,,,,,METAR,130
TVSA 031900Z 13004KT 9999 SCT022 39/23 Q1010 NOSIG ,TVSA,2024-02-03T19:00:00Z,13.156,-61.15,39,23,130,4,,6+,29.82,,,,,,TRUE,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,3
TUPJ 031900Z 16004KT 10SM FEW025 27/20 A2987 RMK Q1011 VIS16KM,TUPJ,2024-02-03T19:00:00Z,18.445,-64.543,27,20,160,4,,10+,29.87,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,6
TTPP 031900Z 15010KT 9999 5000NW FU SCT030 30/20 Q1010 NOSIG RMK SMOKE -NW,TTPP,2024-02-03T19:00:00Z,10.593,-61.348,30,20,150,10,,6+,29.82,,,,,,TRUE,,,,FU,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,11
TTCP 031900Z 14009KT 9999 FEW022 30/24 Q1010 NOSIG,TTCP,2024-02-03T19:00:00Z,11.149,-60.836,30,24,140,9,,6+,29.82,,,,,,TRUE,,,,,FEW,2200,,,,,,,VFR,,,,,,,,,,,,METAR,13
TRPG 031900Z 06009KT 9999 FEW015 27/22 Q1013,TRPG,2024-02-03T19:00:00Z,16.792,-62.194,27,22,60,9,,6+,29.91,,,,,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,170
TQPF 031900Z 31005KT 9999 FEW022 28/21 Q1011,TQPF,2024-02-03T19:00:00Z,18.205,-63.055,28,21,310,5,,6+,29.85,,,,,,,,,,,FEW,2200,,,,,,,VFR,,,,,,,,,,,,METAR,33
TNCM 031900Z 16003KT 100V210 9999 FEW020 29/21 Q1013 NOSIG ,TNCM,2024-02-03T19:00:00Z,18.041,-63.109,29,21,160,3,,6+,29.91,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,9
TNCC 031900Z 09008KT 9999 FEW021 29/26 Q1009 NOSIG,TNCC,2024-02-03T19:00:00Z,12.189,-68.96,29,26,90,8,,6+,29.79,,,,,,TRUE,,,,,FEW,2100,,,,,,,VFR,,,,,,,,,,,,METAR,10
TNCA 031900Z 08010KT 030V110 9999 VCSH BKN022 29/24 Q1009 NOSIG,TNCA,2024-02-03T19:00:00Z,12.501,-70.015,29,24,80,10,,6+,29.79,,,,,,TRUE,,,,VCSH,BKN,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,7
TLPL 031900Z 14011KT 9999 FEW029 29/24 Q1011 NOSIG,TLPL,2024-02-03T19:00:00Z,13.743,-60.948,29,24,140,11,,6+,29.85,,,,,,TRUE,,,,,FEW,2900,,,,,,,VFR,,,,,,,,,,,,METAR,13
TLPC 031900Z 01003KT 9999 BKN024 29/24 Q1011 NOSIG,TLPC,2024-02-03T19:00:00Z,14.021,-60.993,29,24,10,3,,6+,29.85,,,,,,TRUE,,,,,BKN,2400,,,,,,,MVFR,,,,,,,,,,,,METAR,8
TKPN 031900Z 07008KT 9999 FEW024 28/20 Q1011,TKPN,2024-02-03T19:00:00Z,17.205,-62.591,28,20,70,8,,6+,29.85,,,,,,,,,,,FEW,2400,,,,,,,VFR,,,,,,,,,,,,METAR,12
TGPY 031900Z 15012KT 9999 FEW018 29/24 Q1010 NOSIG,TGPY,2024-02-03T19:00:00Z,12.006,-61.797,29,24,150,12,,6+,29.82,,,,,,TRUE,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,12
TDPD 031900Z 13004KT 9999 BKN017 28/23 Q1012,TDPD,2024-02-03T19:00:00Z,15.547,-61.299,28,23,130,4,,6+,29.88,,,,,,,,,,,BKN,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,13
TDCF 031900Z 33005KT 9999 FEW022 29/22 Q1010,TDCF,2024-02-03T19:00:00Z,15.339,-61.392,29,22,330,5,,6+,29.82,,,,,,,,,,,FEW,2200,,,,,,,VFR,,,,,,,,,,,,METAR,4
TBPB 031900Z 17010KT 9999 FEW020 29/23 Q1010 NOSIG,TBPB,2024-02-03T19:00:00Z,13.075,-59.492,29,23,170,10,,6+,29.82,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,55
TAPA 031900Z 09005KT 050V150 9999 SCT020 27/21 Q1011 NOSIG,TAPA,2024-02-03T19:00:00Z,17.135,-61.797,27,21,90,5,,6+,29.85,,,,,,TRUE,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,15
SYEC 031900Z 06006KT 9999 FEW019 29/23 Q1010 NOSIG,SYEC,2024-02-03T19:00:00Z,6.809,-58.104,29,23,60,6,,6+,29.82,,,,,,TRUE,,,,,FEW,1900,,,,,,,VFR,,,,,,,,,,,,METAR,2
SYCJ 031900Z 02010KT 9999 BKN022 32/25 Q1009 NOSIG,SYCJ,2024-02-03T19:00:00Z,6.499,-58.254,32,25,20,10,,6+,29.79,,,,,,TRUE,,,,,BKN,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,30
SUMU 031900Z 18011KT 9999 SCT040 34/20 Q1010 NOSIG,SUMU,2024-02-03T19:00:00Z,-34.838,-56.031,34,20,180,11,,6+,29.82,,,,,,TRUE,,,,,SCT,4000,,,,,,,VFR,,,,,,,,,,,,METAR,32
SULS 031900Z 17008KT 140V220 9999 FEW040 BKN200 34/18 Q1010,SULS,2024-02-03T19:00:00Z,-34.855,-55.094,34,18,170,8,,6+,29.82,,,,,,,,,,,FEW,4000,BKN,20000,,,,,VFR,,,,,,,,,,,,METAR,22
SUCA 031900Z 28012KT 9999 FEW030 BKN200 35/18 Q1009,SUCA,2024-02-03T19:00:00Z,-34.452,-57.768,35,18,280,12,,6+,29.79,,,,,,,,,,,FEW,3000,BKN,20000,,,,,VFR,,,,,,,,,,,,METAR,26
SUAA 031900Z 27005KT 9999 SCT023 SCT200 36/19 Q1010,SUAA,2024-02-03T19:00:00Z,-34.788,-56.263,36,19,270,5,,6+,29.82,,,,,,,,,,,SCT,2300,SCT,20000,,,,,VFR,,,,,,,,,,,,METAR,48
SPYL 031900Z 22013KT CAVOK 31/23 Q1009 RMK BIRD HAZARD RWY 17/35 PP000,SPYL,2024-02-03T19:00:00Z,-4.577,-81.254,31,23,220,13,,6+,29.79,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,89
SPUR 031900Z 20007KT 9999 BKN025 32/21 Q1009 RMK BIRD HAZARD RWY 19/01 PP000,SPUR,2024-02-03T19:00:00Z,-5.206,-80.616,32,21,200,7,,6+,29.79,,,,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,30
SPTU 031900Z VRB03KT 9999 BKN028 33/26 Q1007 RMK BIRD HAZARD RWY 01/19 PP000,SPTU,2024-02-03T19:00:00Z,-12.603,-69.228,33,26,VRB,3,,6+,29.73,,,,,,,,,,,BKN,2800,,,,,,,MVFR,,,,,,,,,,,,METAR,213
SPTN 031900Z 22012KT CAVOK 26/15 Q1011 RMK PP000,SPTN,2024-02-03T19:00:00Z,-18.049,-70.277,26,15,220,12,,6+,29.85,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,459
SPSO 031900Z 26007KT 220V290 CAVOK 28/20 Q1009 RMK BIRD HAZARD RWY 22/04 PP000,SPSO,2024-02-03T19:00:00Z,-13.744,-76.221,28,20,260,7,,6+,29.79,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,8
SPRU 031900Z 20008KT 6000 BCFG BKN060 OVC070 24/20 Q1009 RMK PP000,SPRU,2024-02-03T19:00:00Z,-8.087,-79.109,24,20,200,8,,3.73,29.79,,,,,,,,,,BCFG,BKN,6000,OVC,7000,,,,,MVFR,,,,,,,,,,,,METAR,23
SPQU 031900Z 27010KT 240V300 9999 FEW050 20/12 Q1024 NOSIG RMK PP000,SPQU,2024-02-03T19:00:00Z,-16.341,-71.583,20,12,270,10,,6+,30.24,,,,,,TRUE,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,2527
SPQT 031900Z 26005KT 230V300 9999 BKN017 BKN100 28/25 Q1010 NOSIG RMK PP000,SPQT,2024-02-03T19:00:00Z,-3.786,-73.306,28,25,260,5,,6+,29.82,,,,,,TRUE,,,,,BKN,1700,BKN,10000,,,,,MVFR,,,,,,,,,,,,METAR,92
SPPY 031900Z 11018KT 8000 VCSH SCT010 BKN040 15/14 Q1026 RMK PP000,SPPY,2024-02-03T19:00:00Z,-6.207,-77.853,15,14,110,18,,4.97,30.30,,,,,,,,,,VCSH,SCT,1000,BKN,4000,,,,,MVFR,,,,,,,,,,,,METAR,2536
SPNC 031900Z 07012KT 9999 FEW040 29/14 Q1019 RMK PP000,SPNC,2024-02-03T19:00:00Z,-9.879,-76.207,29,14,70,12,,6+,30.09,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,1856
SPMS 031900Z 22003KT 3000 -RA BKN010 OVC070 24/24 Q1013 RMK PP026,SPMS,2024-02-03T19:00:00Z,-5.895,-76.111,24,24,220,3,,1.86,29.91,,,,,,,,,,-RA,BKN,1000,OVC,7000,,,,,IFR,,,,,,,,,,,,METAR,149
SPME 031900Z 28008KT 9999 SCT013 SCT040 30/24 Q1009 RMK BIRD HAZARD RWY 32/14 PP000,SPME,2024-02-03T19:00:00Z,-3.551,-80.385,30,24,280,8,,6+,29.79,,,,,,,,,,,SCT,1300,SCT,4000,,,,,VFR,,,,,,,,,,,,METAR,26
SPLO 031900Z 19006KT CAVOK 27/20 Q1010 RMK PP000,SPLO,2024-02-03T19:00:00Z,-17.692,-71.343,27,20,190,6,,6+,29.82,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,25
SPJL 031900Z 12013KT 9999 SCT030 16/02 Q1035 RMK PP000,SPJL,2024-02-03T19:00:00Z,-15.467,-70.158,16,2,120,13,,6+,30.56,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,3837
SPJJ 031900Z 20003KT 9999 VCSH SCT030TCU SCT060 15/10 Q1032 RMK PP000,SPJJ,2024-02-03T19:00:00Z,-11.783,-75.473,15,10,200,3,,6+,30.47,,,,,,,,,,VCSH,SCT,3000,SCT,6000,,,,,VFR,,,,,,,,,,,,METAR,3363
SPJI 031900Z 06006KT 8000 SCT018 OVC070 26/24 Q1022 RMK TX26.6 PP006,SPJI,2024-02-03T19:00:00Z,-7.169,-76.729,26,24,60,6,,4.97,30.18,,,,,,,,,,,SCT,1800,OVC,7000,,,,,MVFR,,,,,,,,,,,,METAR,363
SPJE 031900Z 13004KT 9999 FEW040 OVC090 28/23 Q1013 RMK BIRD HAZARD RWY 16/34 PP000,SPJE,2024-02-03T19:00:00Z,-5.593,-78.774,28,23,130,4,,6+,29.91,,,,,,,,,,,FEW,4000,OVC,9000,,,,,VFR,,,,,,,,,,,,METAR,755
SPJC 031900Z 18012KT CAVOK 28/20 Q1010 NOSIG RMK PP000,SPJC,2024-02-03T19:00:00Z,-12.024,-77.113,28,20,180,12,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,26
SPHO 031900Z 08006KT 020V110 9000 VCSH FEW014 SCT030TCU BKN090 19/11 Q1027 RMK BIRD HAZARD RWY 02/20 PP000,SPHO,2024-02-03T19:00:00Z,-13.155,-74.204,19,11,80,6,,5.59,30.32,,,,,,,,,,VCSH,FEW,1400,SCT,3000,BKN,9000,,,VFR,,,,,,,,,,,,METAR,2743
SPHI 031900Z 22008KT 9999 FEW050 BKN100 30/19 Q1009 RMK BIRD HAZARD RWY 19/01 PP000,SPHI,2024-02-03T19:00:00Z,-6.787,-79.828,30,19,220,8,,6+,29.79,,,,,,,,,,,FEW,5000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,33
SPGM 031900Z 36006KT 9999 FEW040 BKN100 31/23 Q1012 RMK PP000,SPGM,2024-02-03T19:00:00Z,-9.291,-76.005,31,23,360,6,,6+,29.88,,,,,,,,,,,FEW,4000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,643
SPEO 031900Z 20013KT 9999 FEW020 BKN090 29/21 Q1009 RMK PP000,SPEO,2024-02-03T19:00:00Z,-9.15,-78.526,29,21,200,13,,6+,29.79,,,,,,,,,,,FEW,2000,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,13
SPCL 031900Z 03005KT 9000 -DZ BKN015 BKN080 25/25 Q1012 RMK BIRD HAZARD RWY 02/20 PP002,SPCL,2024-02-03T19:00:00Z,-8.378,-74.574,25,25,30,5,,5.59,29.88,,,,,,,,,,-DZ,BKN,1500,BKN,8000,,,,,MVFR,,,,,,,,,,,,METAR,154
SMZO 031900Z 03008KT 9999 SCT025 31/22 Q1009 NOSIG,SMZO,2024-02-03T19:00:00Z,5.811,-55.191,31,22,30,8,,6+,29.79,,,,,,TRUE,,,,,SCT,2500,,,,,,,VFR,,,,,,,,,,,,METAR,7
SMJP 031900Z 35006KT 9999 SCT025 32/21 Q1009 NOSIG,SMJP,2024-02-03T19:00:00Z,5.453,-55.188,32,21,350,6,,6+,29.79,,,,,,TRUE,,,,,SCT,2500,,,,,,,VFR,,,,,,,,,,,,METAR,14
SLVR 031900Z 36007KT 9999 SCT023 37/21 Q1010,SLVR,2024-02-03T19:00:00Z,-17.645,-63.135,37,21,360,7,,6+,29.82,,,,,,,,,,,SCT,2300,,,,,,,VFR,,,,,,,,,,,,METAR,377
SLTR 031900Z 03003KT 9999 FEW017 FEW020CB SCT200 31/25 Q1009,SLTR,2024-02-03T19:00:00Z,-14.819,-64.918,31,25,30,3,,6+,29.79,,,,,,,,,,,FEW,1700,FEW,2000,SCT,20000,,,VFR,,,,,,,,,,,,METAR,157
SLTJ 031900Z 00000KT 9999 NSC 30/11 Q1020,SLTJ,2024-02-03T19:00:00Z,-21.556,-64.701,30,11,0,0,,6+,30.12,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1850
SLSV 031900Z 00000KT 9999 SCT017 34/23 Q1009,SLSV,2024-02-03T19:00:00Z,-16.401,-61.046,34,23,0,0,,6+,29.79,,,,,,,,,,,SCT,1700,,,,,,,VFR,,,,,,,,,,,,METAR,450
